level,dest,origin,airline,flight_number,route,scheduled_departure_bucket,scheduled_departure_hour,data_period_start,data_period_end,total_scheduled_flights,completed_flights,cancelled_count,diverted_count,cancellation_rate,delay_over_60min_count,delay_over_60min_rate,delay_over_180min_count,delay_over_180min_rate,avg_arrival_delay_minutes,median_arrival_delay_minutes,p90_arrival_delay_minutes,avg_departure_delay_minutes,median_departure_delay_minutes,p90_departure_delay_minutes,departure_delay_over_15min_count,departure_delay_over_15min_rate,departure_delay_over_30min_count,departure_delay_over_30min_rate,departure_delay_over_60min_count,departure_delay_over_60min_rate,avg_delay_recovery_minutes,median_delay_recovery_minutes,recovered_from_30min_departure_delay_count,recovered_from_30min_departure_delay_rate,recovered_from_60min_departure_delay_count,recovered_from_60min_departure_delay_rate
flight_number_time_bucket,ANC,SEA,AS,AS171.0,SEA→ANC,afternoon,,2024-01-01,2024-12-31,2,2,0,0,0.0,0,0.0,0,0.0,-4.0,-4.0,16.8,0.5,0.5,0.9,0,0.0,0,0.0,0,0.0,-10.5,-10.5,0,,0,
flight_number_time_bucket,ANC,SEA,AS,AS173.0,SEA→ANC,early_morning,,2024-01-01,2024-12-31,278,270,8,0,0.028777,1,0.003704,1,0.003704,-5.63,-7.0,11.1,4.99,0.0,14.1,23,0.085185,8,0.02963,1,0.003704,1.04,0.0,1,0.125,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS175.0,SEA→ANC,afternoon,,2024-01-01,2024-12-31,277,276,1,0,0.00361,12,0.043478,0,0.0,8.68,6.5,42.0,13.71,6.0,36.0,78,0.282609,35,0.126812,16,0.057971,-0.56,0.0,4,0.108108,1,0.0625
flight_number_time_bucket,ANC,SEA,AS,AS175.0,SEA→ANC,late_morning,,2024-01-01,2024-12-31,67,65,2,0,0.029851,3,0.046154,0,0.0,9.18,10.0,41.8,14.54,3.0,42.2,20,0.307692,9,0.138462,3,0.046154,-1.57,0.0,0,0.0,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS179.0,SEA→ANC,late_morning,,2024-01-01,2024-12-31,13,11,2,0,0.153846,1,0.090909,0,0.0,27.0,15.0,49.0,18.36,0.0,37.0,2,0.181818,2,0.181818,1,0.090909,-9.27,-9.0,0,0.0,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS181.0,SEA→ANC,afternoon,,2024-01-01,2024-12-31,1,1,0,0,0.0,0,0.0,0,0.0,12.0,12.0,12.0,11.0,11.0,11.0,0,0.0,0,0.0,0,0.0,-1.0,-1.0,0,,0,
flight_number_time_bucket,ANC,SEA,AS,AS189.0,SEA→ANC,afternoon,,2024-01-01,2024-12-31,261,254,7,0,0.02682,11,0.043307,0,0.0,4.51,-1.0,34.0,12.5,3.5,34.7,70,0.275591,29,0.114173,14,0.055118,1.13,0.0,0,0.0,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS191.0,SEA→ANC,night,,2024-01-01,2024-12-31,4,4,0,0,0.0,0,0.0,0,0.0,-7.75,-6.0,3.1,5.0,1.5,12.8,1,0.25,0,0.0,0,0.0,3.75,1.5,0,,0,
flight_number_time_bucket,ANC,SEA,AS,AS195.0,SEA→ANC,late_morning,,2024-01-01,2024-12-31,2,2,0,0,0.0,0,0.0,0,0.0,37.5,37.5,45.9,26.0,26.0,39.6,1,0.5,1,0.5,0,0.0,-11.5,-11.5,0,0.0,0,
flight_number_time_bucket,ANC,SEA,AS,AS199.0,SEA→ANC,late_morning,,2024-01-01,2024-12-31,12,12,0,0,0.0,0,0.0,0,0.0,6.58,4.5,31.3,7.5,1.0,21.9,2,0.166667,1,0.083333,0,0.0,-4.17,0.0,0,0.0,0,
flight_number_time_bucket,ANC,SEA,AS,AS212.0,SEA→ANC,evening,,2024-01-01,2024-12-31,218,218,0,0,0.0,5,0.022936,0,0.0,6.4,2.0,32.2,10.22,1.0,29.6,47,0.215596,22,0.100917,7,0.03211,-0.82,0.0,1,0.045455,0,0.0
