level,dest,origin,airline,flight_number,route,scheduled_departure_bucket,scheduled_departure_hour,data_period_start,data_period_end,total_scheduled_flights,completed_flights,cancelled_count,diverted_count,cancellation_rate,delay_over_60min_count,delay_over_60min_rate,delay_over_180min_count,delay_over_180min_rate,avg_arrival_delay_minutes,median_arrival_delay_minutes,p90_arrival_delay_minutes,avg_departure_delay_minutes,median_departure_delay_minutes,p90_departure_delay_minutes,departure_delay_over_15min_count,departure_delay_over_15min_rate,departure_delay_over_30min_count,departure_delay_over_30min_rate,departure_delay_over_60min_count,departure_delay_over_60min_rate,avg_delay_recovery_minutes,median_delay_recovery_minutes,recovered_from_30min_departure_delay_count,recovered_from_30min_departure_delay_rate,recovered_from_60min_departure_delay_count,recovered_from_60min_departure_delay_rate
origin_airline_route,SEA,MSO,OO,,MSO→SEA OO,,,2024-01-01,2024-12-31,7,7,0,0,0.0,2,0.285714,1,0.142857,82.71,32.0,204.8,84.29,37.0,198.0,5,0.714286,5,0.714286,3,0.428571,0.57,0.0,0,0.0,0,0.0
origin_airline_route,SEA,MSP,AS,,MSP→SEA AS,,,2024-01-01,2024-12-31,971,957,14,0,0.014418,48,0.050157,8,0.008359,1.43,-7.0,37.4,11.43,0.0,36.0,178,0.185998,110,0.114943,43,0.044932,-0.84,0.0,8,0.072072,0,0.0
origin_airline_route,SEA,MSP,DL,,MSP→SEA DL,,,2024-01-01,2024-12-31,1762,1753,9,2,0.005108,54,0.030804,11,0.006275,-6.99,-14.0,20.0,9.32,0.0,24.0,240,0.136908,142,0.081004,71,0.040502,1.41,0.0,17,0.117241,3,0.040541
origin_airline_route,SEA,MSY,AS,,MSY→SEA AS,,,2024-01-01,2024-12-31,702,697,5,2,0.007123,36,0.05165,8,0.011478,5.64,-3.0,35.0,13.7,0.0,34.6,149,0.213773,84,0.120516,34,0.04878,-0.73,0.0,6,0.065934,0,0.0
origin_airline_route,SEA,MSY,DL,,MSY→SEA DL,,,2024-01-01,2024-12-31,1,1,0,0,0.0,1,1.0,0,0.0,78.0,78.0,78.0,3.0,3.0,3.0,0,0.0,0,0.0,0,0.0,-75.0,-75.0,0,,0,
origin_airline_route,SEA,OAK,AS,,OAK→SEA AS,,,2024-01-01,2024-12-31,726,709,17,0,0.023416,24,0.03385,3,0.004231,-2.57,-10.0,24.0,9.72,0.0,32.0,108,0.152327,72,0.101551,30,0.042313,1.47,0.0,5,0.066667,0,0.0
origin_airline_route,SEA,OAK,OO,,OAK→SEA OO,,,2024-01-01,2024-12-31,130,129,1,0,0.007692,6,0.046512,0,0.0,9.92,4.0,29.4,8.32,0.0,22.2,23,0.178295,10,0.077519,5,0.03876,-4.18,0.0,2,0.181818,0,0.0
origin_airline_route,SEA,OAK,WN,,OAK→SEA WN,,,2024-01-01,2024-12-31,1400,1399,1,0,0.000714,72,0.051465,6,0.004289,6.84,-2.0,38.0,12.61,0.0,34.2,302,0.215868,168,0.120086,69,0.049321,-0.34,0.0,6,0.034286,0,0.0
origin_airline_route,SEA,OGG,AS,,OGG→SEA AS,,,2024-01-01,2024-12-31,1013,982,31,12,0.030602,52,0.052953,7,0.007128,2.49,-5.0,38.0,14.12,0.0,44.0,215,0.218941,135,0.137475,63,0.064155,1.3,0.0,12,0.088235,1,0.015625
origin_airline_route,SEA,OGG,DL,,OGG→SEA DL,,,2024-01-01,2024-12-31,366,363,3,0,0.008197,7,0.019284,6,0.016529,-2.46,-18.0,7.0,17.35,0.0,7.0,24,0.066116,13,0.035813,8,0.022039,0.39,0.0,0,0.0,1,0.125
origin_airline_route,SEA,OGG,HA,,OGG→SEA HA,,,2024-01-01,2024-12-31,367,360,7,1,0.019074,17,0.047222,4,0.011111,12.25,1.0,36.0,15.31,0.0,32.2,58,0.161111,38,0.105556,18,0.05,-2.4,0.0,5,0.131579,0,0.0
origin_airline_route,SEA,OKC,AS,,OKC→SEA AS,,,2024-01-01,2024-12-31,347,339,8,0,0.023055,9,0.026549,2,0.0059,5.33,1.0,31.2,8.63,0.0,23.2,51,0.150442,26,0.076696,10,0.029499,-2.4,0.0,0,0.0,0,0.0
